text,label,label_num,text_cleansing
RT Jangan terpedaya Prabowo soal Palestina. Abu Janda yang membela Israel sampai berbusa-busa masih ada di sana. https://t.co/gk41PutXIy [RE islah_bahrawi],Politik,5,jangan prabowo soal palestina abu janda membela israel sampai masih ada di sana HTTPURL
"@9hSrCyHzYRLEBCwv4ifWU7Ut/dRtKYx1RJs0S9ltSVE= kagum banget melihat pertemuan ide pak Prabowo dengan Xanana Gusmao, Presiden Timor Leste, di LP Cipinang. semua itu membuktikan visi yang kuat untuk perubahan yang positif",Politik,5,@USER drtkyx 1rjs0s9ltsve kagum banget melihat pertemuan ide pak prabowo dengan presiden timor leste di lp semua itu membuktikan visi kuat untuk perubahan positif
"@H2V/GzMk8iq7zG0BKRzp5tcdYyGC5EE6rSzM8jUijEg= Prabowo, satu hati dengan Jabar! #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat",Politik,5,@USER gzmk 8iq7zg0bkrzp5tcdyygc5ee6rszm8juijeg prabowo satu hati dengan jabar berbuatbaik untukmasyarakat
"RT Terima kasih kepada seluruh peserta yang sudah hadir di Desak Anies dan bertukar aspirasi dengan kami kemarin! Banyak yang kita bahas secara terbuka terkait isu-isu kesehatan, perempuan, lingkungan hidup dan agraria langsung dengan para pelakunya. Dua sesi penuh aspirasi dan tukar pikiran yang insya Allah akan membawa perubahan yang baik bagi Indonesia ke depan. Semoga bisa kita wujudkan 14 Februari nanti! #DesakAnies #Nakes #Perempuan #LingkunganHidup #Agraria [RE aniesbaswedan]",Sosial Budaya,6,terima kasih kepada seluruh peserta sudah hadir di desak anies bertukar aspirasi dengan kami kemarin banyak kita bahas secara terbuka terkait kesehatan perempuan lingkungan hidup agraria langsung dengan para pelakunya dua sesi penuh aspirasi tukar pikiran insya allah akan membawa perubahan baik bagi indonesia ke depan semoga bisa kita wujudkan 14 februari nanti aniesbaswedan
"RT IMO, salah satu prestasi fenomenal Anies Baswedan saat menjabat Gubernur DKI Jakarta adalah sukses menyelenggarakan balapan mobil Formula E... Meskipun event Formula E gak diberi izin oleh Setneg selaku pengelola kawasan Monas untuk digelar di Monas & sekitarnya, tim Anies bisa membangun sirkuit balapan dalam waktu singkat di Ancol, yang berada di bawah wewenang Pemprov DKI Jakarta... Event Formula E gak mendapatkan dukungan sponsor dari BUMN... bahkan listrik sebagai sumber energi mobil2 Formula E pun mesti bayar kepada PLN...! bayangkan Indonesia pertama kalinya mengadakan event Formula E, bukannya mendapatkan dukungan penuh, tapi panitya harus bayar listrik...! Alhamdulillah event Formula E sukses dalam pergelaran perdananya di Indonesia... Ã°ÂŸÂ‘Â_x008d_ [RE ferizandra]",Sosial Budaya,6,imo salah satu prestasi fenomenal anies baswedan saat menjabat gubernur dki jakarta adalah sukses balapan mobil formula e meskipun event formula e gak diberi izin oleh selaku pengelola kawasan monas untuk digelar di monas sekitarnya tim anies bisa membangun balapan dalam waktu singkat di ancol berada di bawah pemprov dki jakarta event formula e gak mendapatkan dukungan dari bumn bahkan listrik sebagai sumber energi mobil 2 formula e pun mesti bayar kepada bayangkan indonesia pertama kalinya mengadakan event formula e bukannya mendapatkan dukungan penuh tapi harus bayar listrik alhamdulillah event formula e sukses dalam perdananya di indonesia ã âÿâ ferizandra
"RT Ganjar-Mahfud hadiri konser lilin putih, tekankan toleransi antarumat https://t.co/oXVicSgZHd [RE antaranews]",Sosial Budaya,6,hadiri konser lilin putih tekankan toleransi HTTPURL
"Capres cawapres Ganjar Pranowo dan prof Mahfud MD bikin heboh! Bukan sekadar melanjutkan, tapi juga menambah dan menyempurnakan program program pemerintah era sebelumnya.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik,5,capres cawapres ganjar pranowo prof mahfud md bikin heboh bukan sekadar melanjutkan tapi juga menambah menyempurnakan program program pemerintah era sebelumnya
"Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD, komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di Indonesia.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/vbqfvQH3Kb",Ekonomi,1,pasangan capres cawapres ganjar pranowo prof mahfud md komitmen untuk bikin regulasi hukum mendukung perkembangan investasi di indonesia HTTPURL
"Ganjar Pranowo Langsung terpanaaa pas lihat ini, makin bangga pas tahu kalau ini hasil modifikasi anak bangsa #Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Lulus Pasti Kerja",Ideologi,3,ganjar pranowo langsung pas lihat ini makin bangga pas tahu kalau ini hasil modifikasi anak bangsa hebat lulus pasti kerja
"Wow. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD bikin gebrakan, 35% kredit perbankan buat dorong koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Ekonomi,1,wow program capres ganjar pranowo cawapres mahfud md bikin gebrakan 35 kredit perbankan buat dorong koperasi umkm sinyal positif buat pengusaha kecil
"RT Anies Komitmen Kembalikan RI Jadi Pelaku Utama Politik Dunia, Bukan Penonton #focus #debatketiga #news #text https://t.co/McJg4oNFiF [RE kumparan]",Politik,5,anies komitmen kembalikan ri jadi pelaku utama politik dunia bukan penonton HTTPURL kumparan
RT Begitu sayangnya Masyarakat Papua kepada Abah Anies. Mereka rindu akan hadirnya pemimpin yang bisa mengayomi &amp; mensejahterkan rakyatnya dari Sabang sampai Merauke. #AMINAjaDulu #AMINTolakIKN https://t.co/qBpXrV9QcY [RE BangPino__],Politik,5,begitu sayangnya masyarakat papua kepada abah anies mereka rindu akan hadirnya pemimpin bisa mengayomi rakyatnya dari sabang sampai merauke HTTPURL bangpino
"RT Setelah meresmikan Graha Utama Akademi Militer di Kesatrian Akmil, Magelang, Senin (29/1), Presiden RI Joko Widodo @ClfNAFCrGZQ6F1PyPbiV7YqbO08IgsP6MGaGmdeBHp0= didampingi Menteri Pertahanan Prabowo Subianto @u1w+N8urXlWwThz6HechFvaoHf12r4iXdEVF2S1xv3g= meluangkan waktu sejenak beramah tamah di ruang makan (rukan) bersama para taruna dan taruni. https://t.co/FJ1YoMNp2K [RE Kemhan_RI]",Pertahanan dan Keamanan,4,setelah meresmikan graha utama akademi militer di magelang senin presiden ri joko widodo @USER didampingi menteri pertahanan prabowo subianto @USER n8urxlwwthz6hechfvaohf12r4ixdevf2s1xv3g waktu sejenak di ruang makan bersama para taruna HTTPURL
"Gak habis pikir, Prabowo menunjukkan keputusan kurang bijak dengan memilih Gibran sebagai cawapres. Apakah ini serius atau hanya dramatisasi? #OrdeBaruReborn #asalbukanprabowo https://t.co/0PCjT1S4kS",Politik,5,gak habis pikir prabowo menunjukkan keputusan kurang bijak dengan memilih gibran sebagai cawapres apakah ini serius atau hanya HTTPURL
"Ketiga program unggulan tersebut, menurut Prabowo, juga dapat memberikan kontribusi ekonomi yang besar bagi IndonesÃ¢Â€Â¦ https://t.co/mKHVnh6FVz",Ekonomi,1,ketiga program unggulan tersebut menurut prabowo juga dapat memberikan kontribusi ekonomi besar bagi indonesã â â HTTPURL
Calon Presiden RI No Urut 3 Ganjar Pranowo menegaskan bahwa Konstitusi atau aturan dasar negara harus dihormati oleh semua warga.#GanjarPranowoPilihanUmat https://t.co/gCAj2Gyy1T,Ideologi,3,calon presiden ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga HTTPURL
"RT Ã¢Â€ÂœPak AniesÃ¢Â€Â¦ saya sudah dihubungi beberapa pihak termasuk yang mengaku tim Pak Anies, yang ingin mengatur agar Pak Anies hadir di pesantren kami. Saya selalu sampaikan ke mereka bahwa Pak Anies tidak perlu ke pesantren kami. Kami sudah pasti mendukung Pak Anies. Dan kami juga sudah sampaikan kepada seluruh santri dan jaringan alumni bahwa pilihan terbaik untuk Indonesia adalah Pak Anies.. [RE BosPurwa]",Politik,5,ã â âœpak aniesã â â saya sudah beberapa pihak termasuk mengaku tim pak anies ingin mengatur agar pak anies hadir di pesantren kami saya selalu sampaikan ke mereka bahwa pak anies tidak perlu ke pesantren kami kami sudah pasti mendukung pak anies kami juga sudah sampaikan kepada seluruh santri jaringan alumni bahwa pilihan terbaik untuk indonesia adalah pak anies bospurwa
"RT Kampanye di Bekasi, Anies Sindir Massa Bayaran: Kita ke Sini Bukan karena Imbalan https://t.co/ErtjpsIu1A [RE VIVAcoid]",Politik,5,kampanye di bekasi anies sindir massa bayaran kita ke sini bukan karena HTTPURL vivacoid
Kontrak terbuka Capres No Urut 03 Ganjar Pranowo adalah peluang besar bagi IPB untuk berkontribusi pada masa depan pangan kita.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/AOsmUgXcqD,Politik,5,kontrak terbuka capres no urut 03 ganjar pranowo adalah peluang besar bagi ipb untuk berkontribusi pada masa depan pangan kita HTTPURL
RT Buat apa Nangisin Prabowo . Wong dia ada Scandal beli alat Bekas Lord Luhut Nyebokin https://t.co/ipNwQlHENG [RE antoxOn7],Politik,5,buat apa nangisin prabowo wong dia ada beli alat bekas lord luhut nyebokin HTTPURL antoxon 7
@ZuuAvMSbmDC51XI6PPatG3aitK7woK0zYo4eDXIfk/s= Desak Anies Yogyakarta edisi Pendidikan https://t.co/wWrocHDlrD,Sosial Budaya,6,@USER s desak anies yogyakarta edisi pendidikan HTTPURL
"Prabowo, pemimpin yang mengerti bahwa kekuatan rakyat adalah pondasi utama dalam membangun bangsa. #02MenangkanHatiRakyat KitaSelaluAda UntukPragibs",Ideologi,3,prabowo pemimpin mengerti bahwa kekuatan rakyat adalah pondasi utama dalam membangun bangsa kitaselaluada untukpragibs
Mas Ganjar Mahfud semangat dan keberanianmu dalam debat adalah contoh yang patut diikuti sukses terus memenangkan hati rakyat @KoUQj7qeQpzhUTnoO9ksXxRh+FAVvLcRWvjbcg1S1rk= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/CKIlUJC8Vt,Politik,5,mas ganjar mahfud semangat dalam debat adalah contoh patut diikuti sukses terus memenangkan hati rakyat @USER favvlcrwvjbcg 1s1rk HTTPURL
"Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD yakin, setiap desa bisa sukses di ekonomi. #JNK #GanjarPranowoPilihanUmat https://t.co/4D8MHYDtlH",Ekonomi,1,program pasangan capres cawapres ganjar pranowo mahfud md yakin setiap desa bisa sukses di ekonomi HTTPURL
Para prajurit kita adalah pelindung kita. Mari hargai pengorbanan mereka. GARA-GARA PRABOWO #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Politik,5,para prajurit kita adalah pelindung kita mari hargai pengorbanan mereka prabowo
"RT Masih Mau Model Pemimpin Kaya Gini ? Merendahkan Rakyat | Kalo Masih Mau, Pilih PRABOWO Karena Dia Biasa Melakukan Hal Yang Sama. Melempar Lempar Hadiah | Kalo Mau Pemimpin Yang Mencintai Dan Menghargai Rakyat, Maka Pilih ANIES | Sebar Dan Share Ya https://t.co/bMavYkOJGT [RE SOBAT_ANIES]",Politik,5,masih mau model pemimpin kaya gini merendahkan rakyat kalo masih mau pilih prabowo karena dia biasa melakukan hal sama melempar lempar hadiah kalo mau pemimpin mencintai menghargai rakyat maka pilih anies sebar share ya HTTPURL
@y3+q7xPBJH0RQnrhFllQfVtGGhsYpo6CJ1tGB1hVZOs= Momen kebahagiaan Pak Anies di Ternate menggugah semangat tanggung jawab bersama dalam menjaga dan meningkatkan kualitas pendidikan.,Sosial Budaya,6,@USER q7xpbjh0rqnrhfllqfvtgghsypo6cj1tgb1hvzos momen kebahagiaan pak anies di ternate semangat tanggung jawab bersama dalam menjaga meningkatkan kualitas pendidikan
"Menurut Prabowo, pengkajian sumber air perlu untuk memastikan manfaatnya tidak hanya terbatas pada rumah tangga. dekade08 Prabowo - Gibran",Sumber Daya Alam,7,menurut prabowo pengkajian sumber air perlu untuk memastikan manfaatnya tidak hanya terbatas pada rumah tangga 08 prabowo gibran
"Ganjar Pranowo, Capres nomor 3, bawa solusi nyata nih! Kuota pupuk akan naik buat pertanian yang lebih produktif. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/9oZP0NvWSS",Ekonomi,1,ganjar pranowo capres nomor 3 bawa solusi nyata nih kuota pupuk akan naik buat pertanian lebih produktif HTTPURL
"RT Kalian percaya ketika Prabowo bilang mau menghapus korupsi di Indonesia? Sedangkan orang2 yang ada di dalam koalisinya semua tersandra Kasus korupsi. Jika 14 februari nanti kalian coblos Prabowo, itu sama saja kalian telah menyelamatkan para KORUPTOR ini dari jeratan hukum. #AsalBukanPrabowo [RE DS_yantie]",Politik,5,kalian percaya ketika prabowo bilang mau menghapus korupsi di indonesia sedangkan orang 2 ada di dalam koalisinya semua kasus korupsi jika 14 februari nanti kalian coblos prabowo itu sama saja kalian telah menyelamatkan para koruptor ini dari jeratan hukum
"RT Capres nomor urut 1, @0rRqJKHVD5JYvOfJ0gU1DqRmVbGlbJ8h+h37wVMlyDs= memaparkan visi-misinya di bidang pertahanan-keamanan dalam debat ketiga Pilpres 2024 di Istora Senayan, Jakarta, Minggu (7/1). Dalam paparannya terkait pertahanan-keamanan siber, Anies sempat menyinggung soal situs Kemenhan yang dibobol hacker pada 2023 lalu. Anies pun sempat menyebut salah satu menteri Presiden Jokowi yang memiliki aset tanah ratusan hektare di tengah masih banyaknya tentara yang tidak punya rumah dinas. Anggaran pun justru dipakai buat beli alutsista bekas. #pemilupedia #focus #debatketiga #news #svt #pilpres2024 #debatcapres #beranibersuara #pemilu2024 #aniesbaswedan #prabowo #ganjarpranowo #kumparan [RE kumparan]",Pertahanan dan Keamanan,4,capres nomor urut 1 @USER h37wvmlyds memaparkan di bidang dalam debat ketiga pilpres 2024 di istora senayan jakarta minggu dalam paparannya terkait siber anies sempat menyinggung soal situs kemenhan dibobol hacker pada 2023 lalu anies pun sempat menyebut salah satu menteri presiden jokowi memiliki aset tanah ratusan hektare di tengah masih banyaknya tentara tidak punya rumah dinas anggaran pun justru dipakai buat beli alutsista bekas kumparan
"RT Rekam Jejak Anies di DKI.. Pengadaan air bersih untuk 11pulau diluar Jakarta 10pulau sdh terpenuhi kebutuhan airnya, dg sistem SWRO dan harga yang sangat murah RP1000/mÃ‚Â³. Jadi bisa kita bayangkan kalau sistem ini direalisasikan untuk skala nasional betapa sangat terbantunya rakyat.. https://t.co/AtIlpeVXKT [RE Malika6027]",Sumber Daya Alam,7,rekam jejak anies di dki pengadaan air bersih untuk 11pulau diluar jakarta 10pulau sdh terpenuhi kebutuhan airnya dg sistem swro harga sangat murah rp1000 mã â ³ jadi bisa kita bayangkan kalau sistem ini direalisasikan untuk skala nasional betapa sangat terbantunya rakyat HTTPURL malika 6027
"RT Anak kuliahan, generasi muda, Gen-Z dan milenial milih Prabowo ? Rugi dong, ga tepat ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Å ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Å ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Å #AsalBukanPrabowo https://t.co/yJSrJHGg1z [RE FirzaHusain]",Demografi,0,anak generasi muda milenial milih prabowo rugi dong ga tepat ãƒâ ã å ã ëœã å ãƒâ ã å ã ëœã å ãƒâ ã å ã ëœã å HTTPURL firzahusain
@ZlQNvSwqYJHgX6CRrqF0cXjorEHwN+S1GB1onTuBvHA= Prabowo Gibran penerus Pembangunan yang sudah dimulai Presiden Jokowi #PrabowoGibranMakinAsik,Politik,5,@USER s1gb1ontubvha prabowo gibran penerus pembangunan sudah dimulai presiden jokowi
"RT @5TpV9b6F9/HrZbVCCOcvbjxL8Nkj9/zK4DUPbvDsqBQ= @OzfyrA+FdCepGWA+GkwGlDYOk1GrQ/8s5nndwNIGo2o= Tp setelah warga Kendeng menang di pengadilan dan SK Gub dibatalkan MA itu, yang keluarin SK Gub baru itu iya Ganjar Pranowo. Hukum kok dibuat mainan, mempermainkan dan menyengsarakan warga Kendeng. Merampas HAM warga Kendeng. Apa namanya itu kalau bukan seperti kata Rocky, ""Bajingan""? [RE sambudi_99]",Politik,5,@USER hrzbvccocvbjxl 8nkj9 zk4dupbvdsqbq @USER fdcepgwa gkwgldyok 1grq s5nndwnigo2o tp setelah warga kendeng menang di pengadilan sk gub dibatalkan ma itu keluarin sk gub baru itu iya ganjar pranowo hukum kok dibuat mainan mempermainkan menyengsarakan warga kendeng merampas ham warga kendeng apa namanya itu kalau bukan seperti kata rocky bajingan sambudi
@I7YBBy9QO6k0szxX2ojGVIlChb20CTQAKk/KA8S+8sk= @L5EF6ZU9F5VzYNZog8P9ItdRsXrJGmHA3dINnnJ1KXw= Program pak ganjar mebgenai sekolah gratis dan siap kerja ini menjadi batu loncatan kesuksesan anak2 bangsa nantinya,Sosial Budaya,6,@USER ka8s 8sk @USER program pak ganjar sekolah gratis siap kerja ini menjadi batu kesuksesan anak 2 bangsa nantinya
"Ribuan masyarakat penuh antusias kala menyambut kedatangan Ganjar di acara Hajatan Rakyat di Lapangan Astaka, Kab. Deli, Serdang. Masyarakat di sana kompak dan solid untuk mengawal sekaligus memenangkan Ganjar-Mahfud pada Pilpres 2024. Salam Metal, Menang Total Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂ_x008f_Â» AamiinÃ¢Â€Â¦ https://t.co/qSl7EGnLsd",Politik,5,ribuan masyarakat penuh antusias kala menyambut kedatangan ganjar di acara hajatan rakyat di lapangan kab masyarakat di sana kompak solid untuk mengawal sekaligus memenangkan pada pilpres 2024 salam menang total ã âÿâ âÿã aamiinã â â HTTPURL
"RT Alhamdulillah Habib Bahar Bin Smith all out ikut kampanyekan Capres Cawapres hasil pilihan Ijtima Ulama yaitu Anies Baswedan -Muhaimin Iskandar.. Bismillah semoga Pak Anies Baswedan jadi RI 1 ke-8, Aamiin Ã°ÂŸÂ¤Â²Ã¢Â_x009d_Â¤ https://t.co/0KPeZ7DaCm [RE StoryNayua]",Politik,5,alhamdulillah habib bahar bin smith all out ikut kampanyekan capres cawapres hasil pilihan ijtima ulama yaitu anies baswedan muhaimin iskandar bismillah semoga pak anies baswedan jadi ri 1 ke 8 aamiin ã âÿâ â ² ã HTTPURL
"RT Tim hukum Ganjar Mahfud bicara, bahwa seharusnya kasus @FZ3eiio0wpsNO4sPWkScZXgGlQVeACIgbDwG0jCW5DA= itu yang dianggap menyebarkan isu bohong itu masuk dalam delik aduan. Dengan artian, yang merasa dirugikan karena sebaran @VqKWoZs6iKN/PAN3/SVj2Qv6xbkJ+1kVgEUV6iLNRNg= itulah yang harus melaporkan. Dalam hal ini Dandim, Kapolres, Kajari dan Pj Bupati Batu bara. Biar clear. Gak dengan tiba2 ditangkap pagi2 buta. [RE Dennysiregar7]",Politik,5,tim hukum ganjar mahfud bicara bahwa seharusnya kasus @USER itu dianggap menyebarkan isu bohong itu masuk dalam delik aduan dengan artian merasa dirugikan karena sebaran @USER pan 3 svj 2qv6xbkj 1kvgeuv6ilnrng itulah harus melaporkan dalam hal ini dandim kapolres kajari pj bupati batu bara biar clear gak dengan tiba 2 ditangkap pagi 2 buta dennysiregar 7
RT Penampakan 'Monster Bawah Laut' Kapal Perang Yang Dibeli Prabowo Menuju Indonesia Emas bersama #PrabowoGibran2024 Ã¢ÂœÂŒÃ¯Â¸Â_x008f_Ã°ÂŸÂ«Â° #prabowogibranmenangsatuputaran https://t.co/8XrLKVn13b [RE Royan_02],Politik,5,monster bawah laut kapal perang dibeli prabowo menuju indonesia emas bersama ã âœâœã â âÿâ â HTTPURL royan
"Bukan hanya joget, pemuda sekarang butuh program-program inovatif untuk mengatasi masalahnya.Seperti Program dari Capres Indonesia 2024 Pak Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik,5,bukan hanya joget pemuda sekarang butuh inovatif untuk mengatasi program dari capres indonesia 2024 pak ganjar pranowo
"RT pad! Ngelihat sosok pak Anies yang sayang dan peduli sm disabilitas jadi keinget saudara saya yang bagian dr klmpk itu, kadang suka lelah ngehadepinnya karena mungkin saya belum terbiasa sm perbedaan, tapi seiring berjalan waktu, saya coba nerima kalau manusia itu beragam karena mereka juga ingin (cont..) [RE DraftAnakUnpad]",Sosial Budaya,6,sosok pak anies sayang peduli sm disabilitas jadi keinget saudara saya bagian dr itu kadang suka lelah karena mungkin saya belum terbiasa sm perbedaan tapi seiring berjalan waktu saya coba nerima kalau manusia itu beragam karena mereka juga ingin cont
"RT 50 juta pemilih Prabowo pindah ke Anies. ""Anjloknya elektabilitas Prabowo karena tersedot oleh Anies Baswedan."" (SMRC) ""Pak Prabowo kurang perfect komunikasinya dengan kelompok Islam."" (Ahmad Dhani) #14Feb2024AniesPresidenRI #14Feb2024AniesPresidenRI https://t.co/flsfplIWzg [RE MichelAdam7__]",Politik,5,50 juta pemilih prabowo pindah ke anies elektabilitas prabowo karena oleh anies baswedan smrc pak prabowo kurang dengan kelompok islam ahmad dhani HTTPURL micheladam
"Ganjar Pranowo mendengarkan suara kalian, Petani! Kuota pupuk bakal lebih banyak untuk pertanian yang lebih maju. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/EKwg0IfK57",Ekonomi,1,ganjar pranowo mendengarkan suara kalian petani kuota pupuk bakal lebih banyak untuk pertanian lebih maju HTTPURL
"Keputusan Prabowo selalu didasari oleh keberanian dan keadilan, sesuai dengan harapan masyarakat Jabar. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat",Politik,5,keputusan prabowo selalu oleh keberanian keadilan sesuai dengan harapan masyarakat jabar berbuatbaik untukmasyarakat
"RT Hasil 9 Lembaga Survei, Elektabilitas Prabowo-Gibran Menang Telak https://t.co/X66yX2JmzP [RE ajengcute16__]",Politik,5,hasil 9 lembaga survei elektabilitas menang telak HTTPURL ajengcute
"Mahfud MD dan Ganjar, tidak cuma di ruang rapat, tapi di hati rakyat. #DiHatiRakyat #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/6xtoWlELRV",Politik,5,mahfud md ganjar tidak cuma di ruang rapat tapi di hati rakyat HTTPURL
"RT Pada Akhirnya mereka akan merindukanmu ketika mereka gagal menemukan orang sepertimu Ã°ÂŸÂ¤Â_x008d_Ã°ÂŸÂ«Â¶ dulu sangat benci dengan politik, skarang paling senang dengan politik dengan adanya abah anies https://t.co/VAy0vCcg2X [RE nialubis_]",Politik,5,pada akhirnya mereka akan ketika mereka gagal menemukan orang ã âÿâ âÿâ â dulu sangat benci dengan politik skarang paling senang dengan politik dengan adanya abah anies HTTPURL nialubis
"RT Saya merasa sangat heran, kenapa tiba2 Prabowo Ã¢Â€Âœmendadak peduliÃ¢Â€Â_x009d_ pada isu sebagian Pesisir Utara Jawa yang tenggelam. Terutama yang di Semarang dan Jakarta. Selama 4.5 th jadi MenHan, tidak sekalipun bicara soal itu. Lalu ujug2?? Ada udang dibalik batu? [RE elisa_jkt]",Politik,5,saya merasa sangat heran kenapa tiba 2 prabowo ã â âœmendadak peduliã â pada isu sebagian pesisir utara jawa tenggelam terutama di semarang jakarta selama th jadi menhan tidak sekalipun bicara soal itu lalu ujug 2 ada dibalik batu
RT Bukankah Timnas Anies sudah meralat penyataan Anies tentang 700T itu? Kenapa ada baliho segede gaban? Ini mah benar-benar penyesatan publik. https://t.co/52dNvIBJEC [RE Kenikir27],Politik,5,bukankah timnas anies sudah meralat anies tentang 700t itu kenapa ada baliho segede ini mah publik HTTPURL kenikir 27
"RT *Ternyata Anies lebih gila.. share ke semua group agar kita semua bangga menjadi Anak bangsa Indonesia.... *Penuh Prestasi, bukan karya abal""* @AOjz8yrcfqlyYUqK1Y+bu6KQ/mqsQWpxErILOf/8Lvk= @oZVGFc6ypSA5WRcDI/LseYdmnV7lb9cNX3LB4JsEqOA= @AY7koSTI4qNhLuGGAA/onCXhX+vJZDx89XTcQBRUmxM= @PkvJ/dtqNEmp2tX5iw6JhkLErh3sWAVWBdWmoDss/eM= @UJVxpwsyuPF5SJvRGSNdDRyZuB0H9cTHKw0EC6rYyo8= @2dIyP9SOJeWSFJbNRjvsOW35s8V0TkShTvDBfIxW8Rk= @aQsp4I7juwloK6xlr35QIb4rDs/YsoTN3q+dF4gKkVQ= https://t.co/8vJy8SVKg4 [RE Andria75777]",Pertahanan dan Keamanan,4,ternyata anies lebih gila share ke semua group agar kita semua bangga menjadi anak bangsa indonesia penuh prestasi bukan karya abal @USER bu6kq mqsqwpxerilof lvk @USER lseydmnv 7lb9cnx3lb4jseqoa @USER oncxhx vjzdx 89xtcqbrumxm @USER dtqnemp 2tx5iw6jhklerh3swavwbdwmodss @USER @USER @USER ysotn 3q df4gkkvq HTTPURL andria 75777
Ganjar Pranowo berhasil menunjukkan bahwa politik bisa dijalankan dengan keakraban dan kegembiraan Ganjar Mahfud Hebat #Coblos3 #3GM #DuluJokowiSekarangGanjar ayahbowo adalahkita Ã°ÂŸÂ¤Â· https://t.co/UoJn6hpuHs,Politik,5,ganjar pranowo berhasil menunjukkan bahwa politik bisa dijalankan dengan keakraban ganjar mahfud hebat ayahbowo adalahkita ã âÿâ â HTTPURL
"Calon Presiden RI No Urut 3 Ganjar Pranowo ingin kita semua tahu bahwa Konstitusi atau aturan dasar negara bukan main-main, harus dijaga.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/Yu5ddf9cho",Ideologi,3,calon presiden ri no urut 3 ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan harus dijaga HTTPURL
RT Pecah!! Papua Bersama Prabowo Gibran aku kamu mendukung AkuYES MaSBOWoGBRan #SeruFOTOber02 Pas14Feb PastiinPaKBOWO #GueMauSatuPutaran https://t.co/IKdaJ9Y5TW [RE Ndons_Back],Politik,5,pecah papua bersama prabowo gibran aku kamu mendukung masbowogbran pas 14feb pastiinpakbowo HTTPURL
@YACVtbULb4ks0KUFF9njZ0ayav6S4SipMxNctETaA+0= Suara mayoritas dari Jawa Barat untuk Anies adalah dukungan terhadap peningkatan akses pendidikan tinggi bagi generasi muda.,Sosial Budaya,6,@USER 0 suara mayoritas dari jawa barat untuk anies adalah dukungan terhadap peningkatan akses pendidikan tinggi bagi generasi muda
"RT Waspada Hoax iya kakak-kakak semua. Beredar video suara rekaman palsu Ketua Umum Partai NasDem Surya Paloh dan Capres 01 Anies Baswedan. Sekali lagi, Partai NasDem tegaskan itu tidak benar dan merupakan fitnah yang amat kejiÃ¢Â_x009d_ÂŒ #WaspadaHoax #Hoax #SebarHoax #VideoHoax #Fitnah #GerakanPerubahan [RE NasDem]",Politik,5,waspada hoax iya semua beredar video suara rekaman palsu ketua umum partai nasdem surya paloh capres 01 anies baswedan sekali lagi partai nasdem tegaskan itu tidak benar merupakan fitnah amat kejiã nasdem
Kemenangan ada di tangan kebersamaan. #JNK yakin Ganjar Pranowo dan Mahfud MD akan membawa perubahan positif di pilpres 2024.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #TemanAlamGanjar https://t.co/mFrREN69dE,Politik,5,kemenangan ada di tangan kebersamaan yakin ganjar pranowo mahfud md akan membawa perubahan positif di pilpres 2024 HTTPURL
"Rumah impian tidak lagi mimpi! Paslon No 3 Ganjar Pranowo - Mahfud MD buka program Rumah Kita, 10 juta keluarga punya kesempatan wujudkan impian.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/6Cj43Ofy3Q",Politik,5,rumah impian tidak lagi mimpi paslon no 3 ganjar pranowo mahfud md buka program rumah kita 10 juta keluarga punya kesempatan wujudkan impian HTTPURL
